locus_idx,locus_mean_af,soup_contribution,alpha
2930,1.00000000,0.01261973,0.01261973
2931,1.00000000,0.01261973,0.01261973
2932,0.66666667,0.00841316,0.01261973
2933,0.11111111,0.00140219,0.01261973
2934,0.33333333,0.00420658,0.01261973
2935,0.39130435,0.00493816,0.01261973
2936,1.00000000,0.01261973,0.01261973
2937,1.00000000,0.01261973,0.01261973
2938,0.45454545,0.00573624,0.01261973
2939,0.25000000,0.00315493,0.01261973
2940,0.30000000,0.00378592,0.01261973
2941,0.10000000,0.00126197,0.01261973
2942,1.00000000,0.01261973,0.01261973
2943,0.10000000,0.00126197,0.01261973
2944,0.71428571,0.00901409,0.01261973
2945,0.31818182,0.00401537,0.01261973
2946,0.00000000,0.00000000,0.01261973
2947,0.33333333,0.00420658,0.01261973
2948,1.00000000,0.01261973,0.01261973
2949,1.00000000,0.01261973,0.01261973
2950,1.00000000,0.01261973,0.01261973
2951,1.00000000,0.01261973,0.01261973
2952,1.00000000,0.01261973,0.01261973
2953,0.33333333,0.00420658,0.01261973
2954,1.00000000,0.01261973,0.01261973
2955,0.00000000,0.00000000,0.01261973
2956,0.16666667,0.00210329,0.01261973
2957,0.16666667,0.00210329,0.01261973
2958,0.16666667,0.00210329,0.01261973
2959,0.16666667,0.00210329,0.01261973
2960,1.00000000,0.01261973,0.01261973
2961,1.00000000,0.01261973,0.01261973
2962,1.00000000,0.01261973,0.01261973
2963,0.00000000,0.00000000,0.01261973
2964,0.66666667,0.00841316,0.01261973
2965,0.00000000,0.00000000,0.01261973
2966,1.00000000,0.01261973,0.01261973
2967,0.00000000,0.00000000,0.01261973
2968,1.00000000,0.01261973,0.01261973
2969,0.50000000,0.00630987,0.01261973
2970,0.98837209,0.01247299,0.01261973
2971,0.03571429,0.00045070,0.01261973
2972,0.16666667,0.00210329,0.01261973
2973,0.58333333,0.00736151,0.01261973
2974,0.04166667,0.00052582,0.01261973
2975,0.18181818,0.00229450,0.01261973
2976,0.13043478,0.00164605,0.01261973
2977,0.42857143,0.00540846,0.01261973
2978,1.00000000,0.01261973,0.01261973
2979,0.40000000,0.00504789,0.01261973
2980,0.00000000,0.00000000,0.01261973
2981,0.50000000,0.00630987,0.01261973
2982,0.00000000,0.00000000,0.01261973
2983,0.66666667,0.00841316,0.01261973
2984,0.00000000,0.00000000,0.01261973
2985,0.00000000,0.00000000,0.01261973
2986,0.16666667,0.00210329,0.01261973
2987,0.25000000,0.00315493,0.01261973
2988,1.00000000,0.01261973,0.01261973
2989,0.80000000,0.01009579,0.01261973
2990,0.43750000,0.00552113,0.01261973
2991,0.00000000,0.00000000,0.01261973
2992,1.00000000,0.01261973,0.01261973
2993,0.00000000,0.00000000,0.01261973
2994,0.40000000,0.00504789,0.01261973
2995,0.00000000,0.00000000,0.01261973
2996,1.00000000,0.01261973,0.01261973
2997,0.40000000,0.00504789,0.01261973
2998,0.00000000,0.00000000,0.01261973
2999,0.02040816,0.00025755,0.01261973
3000,0.13793103,0.00174065,0.01261973
3001,0.00000000,0.00000000,0.01261973
3002,0.08333333,0.00105164,0.01261973
3003,0.08333333,0.00105164,0.01261973
3004,0.06666667,0.00084132,0.01261973
3005,0.66666667,0.00841316,0.01261973
3006,0.09090909,0.00114725,0.01261973
3007,0.22222222,0.00280439,0.01261973
3008,0.50000000,0.00630987,0.01261973
3009,0.50000000,0.00630987,0.01261973
3010,0.26923077,0.00339762,0.01261973
3011,0.50588235,0.00638410,0.01261973
3012,0.50000000,0.00630987,0.01261973
3013,0.21052632,0.00265679,0.01261973
3014,0.27494200,0.00346969,0.01261973
3015,0.26382979,0.00332946,0.01261973
3016,1.00000000,0.01261973,0.01261973
3017,0.00000000,0.00000000,0.01261973
3018,0.50000000,0.00630987,0.01261973
3019,0.18181818,0.00229450,0.01261973
3020,0.07692308,0.00097075,0.01261973
3021,0.00000000,0.00000000,0.01261973
3022,0.00000000,0.00000000,0.01261973
3023,0.40000000,0.00504789,0.01261973
3024,0.40000000,0.00504789,0.01261973
3025,0.33333333,0.00420658,0.01261973
3026,0.00000000,0.00000000,0.01261973
3027,1.00000000,0.01261973,0.01261973
3028,0.11111111,0.00140219,0.01261973
3029,1.00000000,0.01261973,0.01261973
3030,0.33333333,0.00420658,0.01261973
3031,1.00000000,0.01261973,0.01261973
3032,1.00000000,0.01261973,0.01261973
3033,0.50000000,0.00630987,0.01261973
3034,1.00000000,0.01261973,0.01261973
3035,1.00000000,0.01261973,0.01261973
3036,1.00000000,0.01261973,0.01261973
3037,0.75000000,0.00946480,0.01261973
3038,0.66666667,0.00841316,0.01261973
3039,0.50000000,0.00630987,0.01261973
3040,0.66666667,0.00841316,0.01261973
3041,0.66666667,0.00841316,0.01261973
3042,0.66666667,0.00841316,0.01261973
3043,0.66666667,0.00841316,0.01261973
3044,1.00000000,0.01261973,0.01261973
3045,1.00000000,0.01261973,0.01261973
3046,0.50000000,0.00630987,0.01261973
3047,0.00000000,0.00000000,0.01261973
3048,0.16666667,0.00210329,0.01261973
3049,1.00000000,0.01261973,0.01261973
3050,0.04347826,0.00054868,0.01261973
3051,0.50000000,0.00630987,0.01261973
3052,0.00000000,0.00000000,0.01261973
3053,0.07692308,0.00097075,0.01261973
3054,1.00000000,0.01261973,0.01261973
3055,0.00000000,0.00000000,0.01261973
3056,0.00000000,0.00000000,0.01261973
3057,0.50000000,0.00630987,0.01261973
3058,0.00000000,0.00000000,0.01261973
3059,0.50000000,0.00630987,0.01261973
3060,0.00000000,0.00000000,0.01261973
3061,1.00000000,0.01261973,0.01261973
3062,0.00000000,0.00000000,0.01261973
3063,0.50000000,0.00630987,0.01261973
3064,0.50000000,0.00630987,0.01261973
3065,0.00000000,0.00000000,0.01261973
3066,0.00000000,0.00000000,0.01261973
3067,1.00000000,0.01261973,0.01261973
3068,1.00000000,0.01261973,0.01261973
3069,0.50000000,0.00630987,0.01261973
3070,0.25000000,0.00315493,0.01261973
3071,0.25000000,0.00315493,0.01261973
3072,0.00000000,0.00000000,0.01261973
3073,1.00000000,0.01261973,0.01261973
3074,0.20000000,0.00252395,0.01261973
3075,0.20000000,0.00252395,0.01261973
3076,0.20000000,0.00252395,0.01261973
3077,0.20000000,0.00252395,0.01261973
3078,0.40000000,0.00504789,0.01261973
3079,0.20000000,0.00252395,0.01261973
3080,1.00000000,0.01261973,0.01261973
3081,0.50000000,0.00630987,0.01261973
3082,0.50000000,0.00630987,0.01261973
3083,0.33333333,0.00420658,0.01261973
3084,0.33333333,0.00420658,0.01261973
3085,0.33333333,0.00420658,0.01261973
3086,0.25000000,0.00315493,0.01261973
3087,0.00000000,0.00000000,0.01261973
3088,0.14285714,0.00180282,0.01261973
3089,0.06666667,0.00084132,0.01261973
3090,0.07142857,0.00090141,0.01261973
3091,0.08333333,0.00105164,0.01261973
3092,0.20000000,0.00252395,0.01261973
3093,0.20000000,0.00252395,0.01261973
3094,0.16666667,0.00210329,0.01261973
3095,0.14285714,0.00180282,0.01261973
3096,0.16666667,0.00210329,0.01261973
3097,0.50000000,0.00630987,0.01261973
3098,0.50000000,0.00630987,0.01261973
3099,0.20000000,0.00252395,0.01261973
3100,0.00000000,0.00000000,0.01261973
3101,0.25000000,0.00315493,0.01261973
3102,0.87500000,0.01104227,0.01261973
3103,0.87500000,0.01104227,0.01261973
3104,0.50000000,0.00630987,0.01261973
3105,0.00000000,0.00000000,0.01261973
3106,0.00000000,0.00000000,0.01261973
3107,0.00000000,0.00000000,0.01261973
3108,0.00000000,0.00000000,0.01261973
3109,0.33333333,0.00420658,0.01261973
3110,0.66666667,0.00841316,0.01261973
3111,0.85000000,0.01072677,0.01261973
3112,0.19230769,0.00242687,0.01261973
3113,0.90322581,0.01139847,0.01261973
3114,0.90000000,0.01135776,0.01261973
3115,1.00000000,0.01261973,0.01261973
3116,0.91666667,0.01156809,0.01261973
3117,0.20000000,0.00252395,0.01261973
3118,1.00000000,0.01261973,0.01261973
3119,0.94444444,0.01191864,0.01261973
3120,0.93333333,0.01177842,0.01261973
3121,1.00000000,0.01261973,0.01261973
3122,0.40000000,0.00504789,0.01261973
3123,0.40000000,0.00504789,0.01261973
3124,1.00000000,0.01261973,0.01261973
3125,0.20000000,0.00252395,0.01261973
3126,0.60000000,0.00757184,0.01261973
3127,0.00000000,0.00000000,0.01261973
3128,1.00000000,0.01261973,0.01261973
3129,0.37500000,0.00473240,0.01261973
3130,0.00000000,0.00000000,0.01261973
3131,0.42857143,0.00540846,0.01261973
3132,0.42857143,0.00540846,0.01261973
3133,0.00000000,0.00000000,0.01261973
3134,1.00000000,0.01261973,0.01261973
3135,1.00000000,0.01261973,0.01261973
3136,0.10000000,0.00126197,0.01261973
3137,0.10000000,0.00126197,0.01261973
3138,0.33333333,0.00420658,0.01261973
3139,0.35714286,0.00450705,0.01261973
3140,0.00000000,0.00000000,0.01261973
3141,0.00000000,0.00000000,0.01261973
3142,0.00000000,0.00000000,0.01261973
3143,0.00000000,0.00000000,0.01261973
3144,0.33333333,0.00420658,0.01261973
3145,1.00000000,0.01261973,0.01261973
3146,0.50000000,0.00630987,0.01261973
3147,0.12500000,0.00157747,0.01261973
3148,0.22222222,0.00280439,0.01261973
3149,0.71428571,0.00901409,0.01261973
3150,0.00000000,0.00000000,0.01261973
3151,0.00000000,0.00000000,0.01261973
3152,0.57142857,0.00721128,0.01261973
3153,0.00000000,0.00000000,0.01261973
3154,0.00000000,0.00000000,0.01261973
3155,0.12500000,0.00157747,0.01261973
3156,0.25000000,0.00315493,0.01261973
3157,0.20000000,0.00252395,0.01261973
3158,0.20000000,0.00252395,0.01261973
3159,0.40000000,0.00504789,0.01261973
3160,0.96666667,0.01219908,0.01261973
3161,0.14285714,0.00180282,0.01261973
3162,1.00000000,0.01261973,0.01261973
3163,0.00000000,0.00000000,0.01261973
3164,0.16666667,0.00210329,0.01261973
3165,0.09090909,0.00114725,0.01261973
3166,0.11111111,0.00140219,0.01261973
3167,0.87500000,0.01104227,0.01261973
3168,0.00000000,0.00000000,0.01261973
3169,1.00000000,0.01261973,0.01261973
3170,0.00000000,0.00000000,0.01261973
3171,0.31578947,0.00398518,0.01261973
3172,0.08333333,0.00105164,0.01261973
3173,0.75000000,0.00946480,0.01261973
3174,0.00000000,0.00000000,0.01261973
3175,0.16666667,0.00210329,0.01261973
3176,0.50000000,0.00630987,0.01261973
3177,0.05000000,0.00063099,0.01261973
3178,0.75000000,0.00946480,0.01261973
3179,0.12500000,0.00157747,0.01261973
3180,0.10000000,0.00126197,0.01261973
3181,0.04761905,0.00060094,0.01261973
3182,0.20000000,0.00252395,0.01261973
3183,1.00000000,0.01261973,0.01261973
3184,0.33333333,0.00420658,0.01261973
3185,1.00000000,0.01261973,0.01261973
3186,0.50000000,0.00630987,0.01261973
3187,0.00000000,0.00000000,0.01261973
3188,0.66666667,0.00841316,0.01261973
3189,0.20000000,0.00252395,0.01261973
3190,0.25000000,0.00315493,0.01261973
3191,0.05882353,0.00074234,0.01261973
3192,0.05263158,0.00066420,0.01261973
3193,0.00000000,0.00000000,0.01261973
3194,0.16666667,0.00210329,0.01261973
3195,0.15384615,0.00194150,0.01261973
3196,0.16666667,0.00210329,0.01261973
3197,0.08333333,0.00105164,0.01261973
3198,0.16666667,0.00210329,0.01261973
3199,0.14285714,0.00180282,0.01261973
3200,0.00000000,0.00000000,0.01261973
3201,1.00000000,0.01261973,0.01261973
3202,1.00000000,0.01261973,0.01261973
3203,1.00000000,0.01261973,0.01261973
3204,0.66666667,0.00841316,0.01261973
3205,0.00000000,0.00000000,0.01261973
3206,0.25000000,0.00315493,0.01261973
3207,0.00000000,0.00000000,0.01261973
3208,0.20000000,0.00252395,0.01261973
3209,0.00000000,0.00000000,0.01261973
3210,0.33333333,0.00420658,0.01261973
3211,0.00000000,0.00000000,0.01261973
3212,0.20000000,0.00252395,0.01261973
3213,0.40000000,0.00504789,0.01261973
3214,0.20000000,0.00252395,0.01261973
3215,0.33333333,0.00420658,0.01261973
3216,1.00000000,0.01261973,0.01261973
3217,1.00000000,0.01261973,0.01261973
3218,0.25000000,0.00315493,0.01261973
3219,0.14285714,0.00180282,0.01261973
3220,1.00000000,0.01261973,0.01261973
3221,0.00000000,0.00000000,0.01261973
3222,0.88888889,0.01121754,0.01261973
3223,0.05737705,0.00072408,0.01261973
3224,1.00000000,0.01261973,0.01261973
3225,0.02439024,0.00030780,0.01261973
3226,0.00000000,0.00000000,0.01261973
3227,0.00000000,0.00000000,0.01261973
3228,0.00000000,0.00000000,0.01261973
3229,0.80000000,0.01009579,0.01261973
3230,1.00000000,0.01261973,0.01261973
3231,0.33333333,0.00420658,0.01261973
3232,0.25000000,0.00315493,0.01261973
3233,0.25000000,0.00315493,0.01261973
3234,1.00000000,0.01261973,0.01261973
3235,1.00000000,0.01261973,0.01261973
3236,0.00000000,0.00000000,0.01261973
3237,0.66666667,0.00841316,0.01261973
3238,0.00000000,0.00000000,0.01261973
3239,1.00000000,0.01261973,0.01261973
3240,1.00000000,0.01261973,0.01261973
3241,0.66666667,0.00841316,0.01261973
3242,0.66666667,0.00841316,0.01261973
3243,0.33333333,0.00420658,0.01261973
3244,0.33333333,0.00420658,0.01261973
3245,0.50000000,0.00630987,0.01261973
3246,0.00000000,0.00000000,0.01261973
3247,0.75000000,0.00946480,0.01261973
3248,0.45454545,0.00573624,0.01261973
3249,0.33333333,0.00420658,0.01261973
3250,0.75000000,0.00946480,0.01261973
3251,0.40000000,0.00504789,0.01261973
3252,1.00000000,0.01261973,0.01261973
3253,0.57142857,0.00721128,0.01261973
3254,0.50000000,0.00630987,0.01261973
3255,0.33333333,0.00420658,0.01261973
3256,0.33333333,0.00420658,0.01261973
3257,0.33333333,0.00420658,0.01261973
3258,0.00000000,0.00000000,0.01261973
3259,0.03333333,0.00042066,0.01261973
3260,1.00000000,0.01261973,0.01261973
3261,0.25000000,0.00315493,0.01261973
3262,1.00000000,0.01261973,0.01261973
3263,0.25000000,0.00315493,0.01261973
3264,0.00000000,0.00000000,0.01261973
3265,0.00000000,0.00000000,0.01261973
3266,0.50000000,0.00630987,0.01261973
3267,0.50000000,0.00630987,0.01261973
3268,0.50000000,0.00630987,0.01261973
3269,0.50000000,0.00630987,0.01261973
3270,1.00000000,0.01261973,0.01261973
3271,0.00000000,0.00000000,0.01261973
3272,0.00000000,0.00000000,0.01261973
3273,0.00000000,0.00000000,0.01261973
3274,0.00000000,0.00000000,0.01261973
3275,1.00000000,0.01261973,0.01261973
3276,0.00000000,0.00000000,0.01261973
3277,1.00000000,0.01261973,0.01261973
3278,0.00000000,0.00000000,0.01261973
3279,1.00000000,0.01261973,0.01261973
3280,0.00000000,0.00000000,0.01261973
3281,0.00000000,0.00000000,0.01261973
3282,0.50000000,0.00630987,0.01261973
3283,0.20000000,0.00252395,0.01261973
3284,0.84615385,0.01067824,0.01261973
3285,0.50000000,0.00630987,0.01261973
3286,0.25000000,0.00315493,0.01261973
3287,0.50000000,0.00630987,0.01261973
3288,0.60000000,0.00757184,0.01261973
3289,1.00000000,0.01261973,0.01261973
3290,1.00000000,0.01261973,0.01261973
3291,1.00000000,0.01261973,0.01261973
3292,0.00000000,0.00000000,0.01261973
3293,0.12500000,0.00157747,0.01261973
3294,0.13333333,0.00168263,0.01261973
3295,0.00000000,0.00000000,0.01261973
3296,0.36363636,0.00458899,0.01261973
3297,0.08333333,0.00105164,0.01261973
3298,0.13636364,0.00172087,0.01261973
3299,0.33333333,0.00420658,0.01261973
3300,0.50000000,0.00630987,0.01261973
3301,0.66666667,0.00841316,0.01261973
3302,0.50000000,0.00630987,0.01261973
3303,1.00000000,0.01261973,0.01261973
3304,0.50000000,0.00630987,0.01261973
3305,1.00000000,0.01261973,0.01261973
3306,0.16666667,0.00210329,0.01261973
3307,0.16666667,0.00210329,0.01261973
3308,0.14285714,0.00180282,0.01261973
3309,0.28571429,0.00360564,0.01261973
3310,0.14285714,0.00180282,0.01261973
3311,0.14285714,0.00180282,0.01261973
3312,0.00000000,0.00000000,0.01261973
3313,0.20833333,0.00262911,0.01261973
3314,0.20833333,0.00262911,0.01261973
3315,0.40000000,0.00504789,0.01261973
3316,0.50000000,0.00630987,0.01261973
3317,1.00000000,0.01261973,0.01261973
3318,1.00000000,0.01261973,0.01261973
3319,1.00000000,0.01261973,0.01261973
3320,1.00000000,0.01261973,0.01261973
3321,0.00000000,0.00000000,0.01261973
3322,0.50000000,0.00630987,0.01261973
3323,0.04347826,0.00054868,0.01261973
3324,1.00000000,0.01261973,0.01261973
3325,0.00000000,0.00000000,0.01261973
3326,0.80000000,0.01009579,0.01261973
3327,0.40000000,0.00504789,0.01261973
3328,0.50000000,0.00630987,0.01261973
3329,0.14285714,0.00180282,0.01261973
3330,0.12500000,0.00157747,0.01261973
3331,0.11111111,0.00140219,0.01261973
3332,1.00000000,0.01261973,0.01261973
3333,0.00000000,0.00000000,0.01261973
3334,0.41666667,0.00525822,0.01261973
3335,0.06060606,0.00076483,0.01261973
3336,0.12121212,0.00152966,0.01261973
3337,0.51515152,0.00650107,0.01261973
3338,0.18181818,0.00229450,0.01261973
3339,0.75000000,0.00946480,0.01261973
3340,0.25806452,0.00325671,0.01261973
3341,0.53125000,0.00670423,0.01261973
3342,1.00000000,0.01261973,0.01261973
3343,0.14285714,0.00180282,0.01261973
3344,0.66666667,0.00841316,0.01261973
3345,1.00000000,0.01261973,0.01261973
3346,1.00000000,0.01261973,0.01261973
3347,0.50000000,0.00630987,0.01261973
3348,0.27272727,0.00344175,0.01261973
3349,0.20000000,0.00252395,0.01261973
3350,1.00000000,0.01261973,0.01261973
3351,0.70588235,0.00890805,0.01261973
3352,0.47368421,0.00597777,0.01261973
3353,0.13953488,0.00176089,0.01261973
3354,0.77142857,0.00973522,0.01261973
3355,0.00000000,0.00000000,0.01261973
3356,0.00000000,0.00000000,0.01261973
3357,1.00000000,0.01261973,0.01261973
3358,0.33333333,0.00420658,0.01261973
3359,0.50000000,0.00630987,0.01261973
3360,0.00000000,0.00000000,0.01261973
3361,0.16666667,0.00210329,0.01261973
3362,0.20000000,0.00252395,0.01261973
3363,1.00000000,0.01261973,0.01261973
3364,0.66666667,0.00841316,0.01261973
3365,1.00000000,0.01261973,0.01261973
3366,0.97142857,0.01225917,0.01261973
3367,1.00000000,0.01261973,0.01261973
3368,1.00000000,0.01261973,0.01261973
3369,0.88888889,0.01121754,0.01261973
3370,1.00000000,0.01261973,0.01261973
3371,1.00000000,0.01261973,0.01261973
3372,0.08333333,0.00105164,0.01261973
3373,1.00000000,0.01261973,0.01261973
3374,1.00000000,0.01261973,0.01261973
3375,0.13793103,0.00174065,0.01261973
3376,0.26190476,0.00330517,0.01261973
3377,1.00000000,0.01261973,0.01261973
3378,0.04761905,0.00060094,0.01261973
3379,0.04545455,0.00057362,0.01261973
3380,0.16666667,0.00210329,0.01261973
3381,0.00000000,0.00000000,0.01261973
3382,0.06097561,0.00076950,0.01261973
3383,0.16666667,0.00210329,0.01261973
3384,0.61538462,0.00776599,0.01261973
3385,0.12500000,0.00157747,0.01261973
3386,0.10000000,0.00126197,0.01261973
3387,0.07692308,0.00097075,0.01261973
3388,0.07692308,0.00097075,0.01261973
3389,0.26666667,0.00336526,0.01261973
3390,0.66666667,0.00841316,0.01261973
3391,0.16666667,0.00210329,0.01261973
3392,0.00000000,0.00000000,0.01261973
3393,0.20000000,0.00252395,0.01261973
3394,0.00000000,0.00000000,0.01261973
3395,0.16666667,0.00210329,0.01261973
3396,0.04375000,0.00055211,0.01261973
3397,0.60000000,0.00757184,0.01261973
3398,0.02777778,0.00035055,0.01261973
3399,0.50000000,0.00630987,0.01261973
3400,0.20000000,0.00252395,0.01261973
3401,1.00000000,0.01261973,0.01261973
3402,0.42857143,0.00540846,0.01261973
3403,0.50000000,0.00630987,0.01261973
3404,0.14285714,0.00180282,0.01261973
3405,0.00000000,0.00000000,0.01261973
3406,0.50000000,0.00630987,0.01261973
3407,0.16666667,0.00210329,0.01261973
3408,0.00000000,0.00000000,0.01261973
3409,0.16666667,0.00210329,0.01261973
3410,1.00000000,0.01261973,0.01261973
3411,0.25000000,0.00315493,0.01261973
3412,0.00000000,0.00000000,0.01261973
3413,0.00000000,0.00000000,0.01261973
3414,0.00000000,0.00000000,0.01261973
3415,0.25000000,0.00315493,0.01261973
3416,0.50000000,0.00630987,0.01261973
3417,0.50000000,0.00630987,0.01261973
3418,0.00000000,0.00000000,0.01261973
3419,0.66666667,0.00841316,0.01261973
3420,1.00000000,0.01261973,0.01261973
3421,0.80000000,0.01009579,0.01261973
3422,0.20000000,0.00252395,0.01261973
3423,1.00000000,0.01261973,0.01261973
3424,0.33333333,0.00420658,0.01261973
3425,1.00000000,0.01261973,0.01261973
3426,1.00000000,0.01261973,0.01261973
3427,0.16666667,0.00210329,0.01261973
3428,1.00000000,0.01261973,0.01261973
3429,0.81818182,0.01032524,0.01261973
3430,0.25000000,0.00315493,0.01261973
3431,0.00000000,0.00000000,0.01261973
3432,0.71428571,0.00901409,0.01261973
3433,0.50000000,0.00630987,0.01261973
3434,0.33333333,0.00420658,0.01261973
3435,0.00000000,0.00000000,0.01261973
3436,0.33333333,0.00420658,0.01261973
3437,1.00000000,0.01261973,0.01261973
3438,0.66666667,0.00841316,0.01261973
3439,0.46666667,0.00588921,0.01261973
3440,0.00000000,0.00000000,0.01261973
3441,0.00000000,0.00000000,0.01261973
3442,0.66666667,0.00841316,0.01261973
3443,0.40000000,0.00504789,0.01261973
3444,0.33333333,0.00420658,0.01261973
3445,0.20000000,0.00252395,0.01261973
3446,0.25000000,0.00315493,0.01261973
3447,0.75000000,0.00946480,0.01261973
3448,0.50000000,0.00630987,0.01261973
3449,0.16666667,0.00210329,0.01261973
